"","x"
"6942","Myzomela erythrocephala"
"6943","Myzomela lafargei"
"6944","Myzomela melanocephala"
"6945","Myzomela nigrita"
"6946","Myzomela pammelaena"
"6947","Myzomela pulchella"
"6948","Myzomela vulnerata"
"6949","Haliaeetus pelagicus"
"6950","Myzomela wakoloensis"
"6951","Necropsar rodericanus"
"6952","Nectarinia bocagii"
"6953","Phainopepla nitens"
"6954","Nectarinia kilimensis"
"6955","Nectarinia purpureiventris"
"6956","Nectarinia tacazze"
"6957","Neochmia modesta"
"6958","Nephelomyias ochraceiventris"
"6959","Nesillas aldabrana"
"6960","Neocichla gutturalis"
"6961","Neolalage banksiana"
"6962","Neomixis tenella"
"6963","Neomixis viridis"
"6964","Neopelma chrysolophum"
"6965","Neopelma sulphureiventer"
"6966","Neoxolmis rufiventris"
"6967","Nephelomyias lintoni"
"6968","Hierococcyx nisicolor"
"6969","Nesillas brevicaudata"
"6970","Nesillas lantzii"
"6971","Nesillas mariae"
"6972","Nesocharis capistrata"
"6973","Nesopsar nigerrimus"
"6974","Nesotriccus ridgwayi"
"6975","Nesocharis shelleyi"
"6976","Nilaus afer"
"6977","Niltava davidi"
"6978","Nesospiza acunhae"
"6979","Nesospiza questi"
"6980","Newtonia archboldi"
"6981","Newtonia brunneicauda"
"6982","Nicator vireo"
"6983","Hierococcyx pectoralis"
"6984","Niltava grandis"
"6985","Niltava macgrigoriae"
"6986","Niltava sumatrana"
"6987","Niltava sundara"
"6988","Nucifraga columbiana"
"6989","Ochetorhynchus andaecola"
"6990","Ochetorhynchus phoenicurus"
"6991","Hierococcyx sparverioides"
"6992","Ochetorhynchus ruficaudus"
"6993","Ochthoeca leucophrys"
"6994","Ochthoeca oenanthoides"
"6995","Ochthoeca rufipectoralis"
"6996","Oncostoma cinereigulare"
"6997","Atalotriccus pilaris"
"6998","Ochthornis littoralis"
"6999","Oncostoma olivaceum"
"7000","Oenanthe isabellina"
"7001","Oenanthe leucopyga"
"7002","Oenanthe phillipsi"
"7003","Oenanthe pileata"
"7004","Oenanthe pleschanka"
"7005","Phyllomyias urichi"
"7006","Ixobrychus novaezelandiae"
"7007","Ixobrychus sinensis"
"7008","Onychognathus albirostris"
"7009","Onychognathus blythii"
"7010","Onychorhynchus occidentalis"
"7011","Onychognathus fulgidus"
"7012","Onychognathus nabouroup"
"7013","Accipiter cooperii"
"7014","Onychognathus salvadorii"
"7015","Onychognathus tenuirostris"
"7016","Onychognathus walleri"
"7017","Onychorhynchus mexicanus"
"7018","Oreoica gutturalis"
"7019","Oreolais ruwenzorii"
"7020","Pycnonotus jocosus"
"7021","Accipiter erythrauchen"
"7022","Accipiter erythropus"
"7023","Onychorhynchus swainsoni"
"7024","Oreornis chrysogenys"
"7025","Oreomystis bairdi"
"7026","Oreopsar bolivianus"
"7027","Oreothraupis arremonops"
"7028","Origma solitaria"
"7029","Oriolia bernieri"
"7030","Pycnonotus luteolus"
"7031","Pycnonotus nieuwenhuisii"
"7032","Oriolus albiloris"
"7033","Oriolus auratus"
"7034","Oriolus chinensis"
"7035","Oriolus crassirostris"
"7036","Oriolus hosii"
"7037","Oriolus larvatus"
"7038","Orthonyx novaeguineae"
"7039","Oriolus mellianus"
"7040","Orthonyx temminckii"
"7041","Orthotomus atrogularis"
"7042","Orthotomus cinereiceps"
"7043","Orthotomus nigriceps"
"7044","Orthotomus ruficeps"
"7045","Orthotomus samarensis"
"7046","Orthotomus sericeus"
"7047","Orthotomus sutorius"
"7048","Oxylabes madagascariensis"
"7049","Pachycare flavogriseum"
"7050","Pachycephala albiventris"
"7051","Pachycephala arctitorquis"
"7052","Pachycephala aurea"
"7053","Oriolus nigripennis"
"7054","Oriolus percivali"
"7055","Oriolus phaeochromus"
"7056","Oriolus sagittatus"
"7057","Oriolus szalayi"
"7058","Pachycephala caledonica"
"7059","Oriolus tenuirostris"
"7060","Pachycephala sulfuriventer"
"7061","Pygarrhichas albogularis"
"7062","Oriolus xanthonotus"
"7063","Oriolus xanthornus"
"7064","Pyrenestes minor"
"7065","Ornithion inerme"
"7066","Passer rufocinctus"
"7067","Pachycephala flavifrons"
"7068","Pachycephala inornata"
"7069","Pachycephala lanioides"
"7070","Pachycephalopsis hattamensis"
"7071","Pachycephalopsis poliosoma"
"7072","Pachycephala lorentzi"
"7073","Pachycephala meyeri"
"7074","Pachycephala modesta"
"7075","Pachycephala monacha"
"7076","Pachycephala nudigula"
"7077","Pachycephala olivacea"
"7078","Pachycephala orpheus"
"7079","Pachycephala tenebrosa"
"7080","Accipiter francesiae"
"7081","Accipiter gentilis"
"7082","Pachyramphus albogriseus"
"7083","Pachyramphus castaneus"
"7084","Pachyramphus cinnamomeus"
"7085","Pomarea iphis"
"7086","Pachyramphus homochrous"
"7087","Pachyramphus marginatus"
"7088","Pachyramphus minor"
"7089","Pachyramphus niger"
"7090","Paradisaea raggiana"
"7091","Pachyramphus validus"
"7092","Pachyramphus versicolor"
"7093","Accipiter griseiceps"
"7094","Accipiter gularis"
"7095","Paradigalla brevicauda"
"7096","Ixobrychus sturmii"
"7097","Jabiru mycteria"
"7098","Paradisaea apoda"
"7099","Jynx ruficollis"
"7100","Paradoxornis guttaticollis"
"7101","Paradoxornis heudei"
"7102","Pardalotus punctatus"
"7103","Pardalotus rubricatus"
"7104","Jynx torquilla"
"7105","Parmoptila jamesoni"
"7106","Kaupifalco monogrammicus"
"7107","Brachygalba albogularis"
"7108","Paroaria dominicana"
"7109","Ketupa flavipes"
"7110","Ketupa ketupu"
"7111","Passerina ciris"
"7112","Sylvia galinieri"
"7113","Paroreomyza flammea"
"7114","Paroreomyza maculata"
"7115","Paroreomyza montana"
"7116","Passer simplex"
"7117","Parotia sefilata"
"7118","Parus major"
"7119","Parus monticolus"
"7120","Passerina amoena"
"7121","Passerina leclancherii"
"7122","Passerina rositae"
"7123","Passer suahelicus"
"7124","Passer castanopterus"
"7125","Passer diffusus"
"7126","Passer euchlorus"
"7127","Passer flaveolus"
"7128","Passer gongonensis"
"7129","Passer melanurus"
"7130","Lagopus muta"
"7131","Passer ammodendri"
"7132","Passer motitensis"
"7133","Passer pyrrhonotus"
"7134","Pellorneum fuscocapillus"
"7135","Icthyophaga ichthyaetus"
"7136","Ictinaetus malaiensis"
"7137","Pellorneum palustre"
"7138","Pellorneum ruficeps"
"7139","Peltops montanus"
"7140","Peneothello bimaculata"
"7141","Pericrocotus brevirostris"
"7142","Pericrocotus cantonensis"
"7143","Pericrocotus divaricatus"
"7144","Pericrocotus ethologus"
"7145","Indicator willcocksi"
"7146","Pericrocotus flammeus"
"7147","Pericrocotus roseus"
"7148","Pericrocotus igneus"
"7149","Pericrocotus lansbergei"
"7150","Perisoreus canadensis"
"7151","Perissocephalus tricolor"
"7152","Pericrocotus miniatus"
"7153","Capito dayi"
"7154","Petrochelidon pyrrhonota"
"7155","Petrochelidon rufocollaris"
"7156","Petroica archboldi"
"7157","Peucaea aestivalis"
"7158","Charmosyna josefinae"
"7159","Petroica goodenovii"
"7160","Petroica rodinogaster"
"7161","Petroica rosea"
"7162","Peucaea carpalis"
"7163","Peucaea humeralis"
"7164","Peucaea mystacalis"
"7165","Peucaea ruficauda"
"7166","Phylloscopus cantator"
"7167","Peucedramus taeniatus"
"7168","Tangara fastuosa"
"7169","Charmosyna margarethae"
"7170","Phacellodomus erythrophthalmus"
"7171","Phacellodomus maculipectus"
"7172","Phylloscopus griseolus"
"7173","Phacellodomus ruber"
"7174","Indicator xanthonotus"
"7175","Irediparra gallinacea"
"7176","Pheucticus melanocephalus"
"7177","Phylloscopus cebuensis"
"7178","Phaenostictus mcleannani"
"7179","Ispidina lecontei"
"7180","Ispidina picta"
"7181","Ithaginis cruentus"
"7182","Phainoptila melanoxantha"
"7183","Phedina borbonica"
"7184","Hierococcyx varius"
"7185","Pheucticus tibialis"
"7186","Philydor rufum"
"7187","Phlegopsis nigromaculata"
"7188","Phoenicircus carnifex"
"7189","Philemon albitorques"
"7190","Philemon corniculatus"
"7191","Philemon eichhorni"
"7192","Phoenicircus nigricollis"
"7193","Phoenicurus alaschanicus"
"7194","Phoenicurus hodgsoni"
"7195","Phylloscopus coronatus"
"7196","Philetairus socius"
"7197","Philydor atricapillus"
"7198","Philydor erythrocercum"
"7199","Philydor erythropterum"
"7200","Phoenicurus schisticeps"
"7201","Phoenicurus auroreus"
"7202","Pholidornis rushiae"
"7203","Phyllastrephus strepitans"
"7204","Phyllastrephus terrestris"
"7205","Phyllastrephus xavieri"
"7206","Phragmacia substriata"
"7207","Phrygilus atriceps"
"7208","Phrygilus gayi"
"7209","Phrygilus patagonicus"
"7210","Phrygilus punensis"
"7211","Phylidonyris niger"
"7212","Phylidonyris novaehollandiae"
"7213","Phylidonyris pyrrhopterus"
"7214","Phyllastrephus cerviniventris"
"7215","Phyllastrephus fischeri"
"7216","Phyllastrephus flavostriatus"
"7217","Phyllastrephus fulviventris"
"7218","Phyllastrephus hypochloris"
"7219","Phyllastrephus poensis"
"7220","Phyllomyias cinereiceps"
"7221","Phyllomyias weedeni"
"7222","Phylloscartes beckeri"
"7223","Pithys albifrons"
"7224","Phyllomyias nigrocapillus"
"7225","Phylloscartes flaviventris"
"7226","Phylloscartes kronei"
"7227","Phylloscartes nigrifrons"
"7228","Phyllomyias plumbeiceps"
"7229","Phyllomyias uropygialis"
"7230","Phyllomyias virescens"
"7231","Phylloscartes oustaleti"
"7232","Phyllomyias reiseri"
"7233","Phyllomyias sclateri"
"7234","Phylloscartes paulista"
"7235","Phylloscopus armandii"
"7236","Phylloscopus budongoensis"
"7237","Phylloscartes roquettei"
"7238","Phylloscartes sylviolus"
"7239","Phylloscopus amoenus"
"7240","Phylloscopus hainanus"
"7241","Phylloscopus herberti"
"7242","Phylloscopus ijimae"
"7243","Phylloscopus laetus"
"7244","Phylloscopus laurae"
"7245","Phylloscopus tenellipes"
"7246","Phylloscopus trivirgatus"
"7247","Phylloscopus trochilus"
"7248","Phylloscopus umbrovirens"
"7249","Phylloscopus xanthoschistos"
"7250","Phytotoma rara"
"7251","Phytotoma rutila"
"7252","Brachygalba goeringi"
"7253","Picathartes gymnocephalus"
"7254","Picathartes oreas"
"7255","Brachygalba lugubris"
"7256","Brachygalba salmoni"
"7257","Pinarocorys erythropygia"
"7258","Pinarornis plumosus"
"7259","Pinarocorys nigricans"
"7260","Pinaroloxias inornata"
"7261","Brachypteracias leptosomus"
"7262","Brachyramphus brevirostris"
"7263","Pipilo ocai"
"7264","Pipraeidea melanonota"
"7265","Pipra aureola"
"7266","Brachyramphus perdix"
"7267","Pipra fasciicauda"
"7268","Pipra filicauda"
"7269","Pipreola formosa"
"7270","Pipreola intermedia"
"7271","Pipreola jucunda"
"7272","Pipreola arcuata"
"7273","Pipreola lubomirskii"
"7274","Pipreola pulchra"
"7275","Amadina fasciata"
"7276","Edolisoma melas"
"7277","Piranga erythrocephala"
"7278","Dessonornis humeralis"
"7279","Piranga rubra"
"7280","Pitta reichenowi"
"7281","Pitta steerii"
"7282","Atlapetes albiceps"
"7283","Piranga olivacea"
"7284","Piranga roseogularis"
"7285","Pittasoma michleri"
"7286","Pittasoma rufopileatum"
"7287","Pitta anerythra"
"7288","Platyspiza crassirostris"
"7289","Platysteira albifrons"
"7290","Atlapetes canigenis"
"7291","Piranga rubriceps"
"7292","Pitta angolensis"
"7293","Pitta iris"
"7294","Pitta nympha"
"7295","Atlapetes citrinellus"
"7296","Platyrinchus cancrominus"
"7297","Atlapetes forbesi"
"7298","Platyrinchus coronatus"
"7299","Platyrinchus leucoryphus"
"7300","Poospiza ornata"
"7301","Platyrinchus platyrhynchos"
"7302","Premnoplex brunnescens"
"7303","Prinia bairdii"
"7304","Prinia buchanani"
"7305","Platysteira cyanea"
"7306","Platysteira laticincta"
"7307","Platysteira peltata"
"7308","Plectorhyncha lanceolata"
"7309","Plectrophenax hyperboreus"
"7310","Ploceus alienus"
"7311","Prinia polychroa"
"7312","Prinia rufescens"
"7313","Ploceus burnieri"
"7314","Ploceus capensis"
"7315","Plocepasser donaldsoni"
"7316","Plocepasser mahali"
"7317","Ploceus castaneiceps"
"7318","Ploceus castanops"
"7319","Prinia socialis"
"7320","Prinia somalica"
"7321","Prinia subflava"
"7322","Plocepasser superciliosus"
"7323","Ploceus albinucha"
"7324","Pomarea fluxa"
"7325","Ploceus angolensis"
"7326","Ploceus aureonucha"
"7327","Ploceus badius"
"7328","Ploceus baglafecht"
"7329","Prionochilus maculatus"
"7330","Ploceus batesi"
"7331","Ploceus flavipes"
"7332","Ploceus grandis"
"7333","Ploceus heuglini"
"7334","Ploceus bertrandi"
"7335","Ploceus insignis"
"7336","Ploceus dorsomaculatus"
"7337","Ploceus princeps"
"7338","Prionochilus olivaceus"
"7339","Prionochilus percussus"
"7340","Prionochilus plateni"
"7341","Prionochilus thoracicus"
"7342","Ploceus philippinus"
"7343","Ploceus reichardi"
"7344","Ploceus sakalava"
"7345","Ploceus sanctithomae"
"7346","Poecilotriccus calopterus"
"7347","Ploceus spekei"
"7348","Ploceus subaureus"
"7349","Ploceus superciliosus"
"7350","Ploceus taeniopterus"
"7351","Ploceus temporalis"
"7352","Ploceus weynsi"
"7353","Sporophila simplex"
"7354","Pnoepyga formosana"
"7355","Pnoepyga pusilla"
"7356","Poecilotriccus latirostris"
"7357","Podoces panderi"
"7358","Podoces pleskei"
"7359","Poecilodryas brachyura"
"7360","Poecilodryas cerviniventris"
"7361","Poecilotriccus luluae"
"7362","Poecilotriccus albifacies"
"7363","Polioptila caerulea"
"7364","Poecilotriccus pulchellus"
"7365","Poecilotriccus russatus"
"7366","Polioptila lactea"
"7367","Poecilotriccus sylvia"
"7368","Poeoptera kenricki"
"7369","Sporopipes squamifrons"
"7370","Stachyris grammiceps"
"7371","Stachyris leucotis"
"7372","Poeoptera stuhlmanni"
"7373","Poephila acuticauda"
"7374","Poephila cincta"
"7375","Poephila personata"
"7376","Pogonocichla stellata"
"7377","Polioptila lembeyei"
"7378","Stachyris nigriceps"
"7379","Polystictus superciliaris"
"7380","Pomarea mira"
"7381","Pomarea nukuhivae"
"7382","Pomarea pomarea"
"7383","Pomatorhinus melanurus"
"7384","Pomatorhinus montanus"
"7385","Pomatorhinus musicus"
"7386","Pomatorhinus ochraceiceps"
"7387","Pomatorhinus schisticeps"
"7388","Pomatostomus halli"
"7389","Pomatostomus ruficeps"
"7390","Pomatostomus superciliosus"
"7391","Pomatostomus temporalis"
"7392","Cacatua moluccensis"
"7393","Pooecetes gramineus"
"7394","Poospiza boliviana"
"7395","Poospiza hispaniolensis"
"7396","Porphyrolaema porphyrolaema"
"7397","Prinia cinereocapilla"
"7398","Prinia crinigera"
"7399","Prinia flavicans"
"7400","Prinia hodgsonii"
"7401","Prinia hypoxantha"
"7402","Prinia inornata"
"7403","Prinia maculosa"
"7404","Prinia molleri"
"7405","Prionops alberti"
"7406","Prionops gabela"
"7407","Prionops plumatus"
"7408","Progne dominicensis"
"7409","Prionops poliolophus"
"7410","Prionops retzii"
"7411","Progne elegans"
"7412","Calidris bairdii"
"7413","Progne modesta"
"7414","Prunella immaculata"
"7415","Promerops gurneyi"
"7416","Prunella koslowi"
"7417","Prunella montanella"
"7418","Calidris fuscicollis"
"7419","Dicrurus remifer"
"7420","Gavicalis virescens"
"7421","Prunella collaris"
"7422","Psalidoprocne fuliginosa"
"7423","Pselliophorus tibialis"
"7424","Pseudasthenes humicola"
"7425","Pseudasthenes patagonica"
"7426","Psalidoprocne nitens"
"7427","Psalidoprocne obscura"
"7428","Psaltria exilis"
"7429","Pseudelaenia leucospodia"
"7430","Prunella rubeculoides"
"7431","Prunella rubida"
"7432","Prunella strophiata"
"7433","Psarocolius wagleri"
"7434","Psalidoprocne albiceps"
"7435","Psarisomus dalhousiae"
"7436","Psarocolius atrovirens"
"7437","Psarocolius guatimozinus"
"7438","Pseudocalyptomena graueri"
"7439","Pseudocolopteryx acutipennis"
"7440","Pseudoseisura unirufa"
"7441","Pseudotriccus simplex"
"7442","Capito squamatus"
"7443","Hemipus hirundinaceus"
"7444","Pseudocolopteryx flaviventris"
"7445","Pseudocolopteryx sclateri"
"7446","Pseudonestor xanthophrys"
"7447","Pseudoseisura cristata"
"7448","Pseudoseisura gutturalis"
"7449","Hemipus picatus"
"7450","Pseudoseisura lophotes"
"7451","Psophodes nigrogularis"
"7452","Pteridophora alberti"
"7453","Pteroptochos castaneus"
"7454","Psophodes occidentalis"
"7455","Psophodes olivaceus"
"7456","Pteroptochos tarnii"
"7457","Pteruthius aenobarbus"
"7458","Pteruthius melanotis"
"7459","Pteruthius rufiventer"
"7460","Pteruthius xanthochlorus"
"7461","Ptilocichla leucogrammica"
"7462","Ptilonorhynchus violaceus"
"7463","Ptiloprora erythropleura"
"7464","Ptiloprora guisei"
"7465","Ptiloprora plumbea"
"7466","Ptilorrhoa castanonota"
"7467","Pycnonotus taivanus"
"7468","Pycnonotus tympanistrigus"
"7469","Pycnonotus xanthorrhous"
"7470","Pycnopygius cinereus"
"7471","Pycnopygius ixoides"
"7472","Pycnopygius stictocephalus"
"7473","Pyriglena atra"
"7474","Pyriglena leucoptera"
"7475","Pyroderus scutatus"
"7476","Pyrrholaemus brunneus"
"7477","Pyrrhoplectes epauletta"
"7478","Pyrrhula erythrocephala"
"7479","Pyrrhula leucogenis"
"7480","Larus hyperboreus"
"7481","Pytilia hypogrammica"
"7482","Pytilia melba"
"7483","Quelea erythrops"
"7484","Querula purpurata"
"7485","Quiscalus major"
"7486","Regulus goodfellowi"
"7487","Quiscalus nicaraguensis"
"7488","Quiscalus quiscula"
"7489","Ramphocelus bresilius"
"7490","Ramphocelus carbo"
"7491","Ramphocelus costaricensis"
"7492","Ramphocelus melanogaster"
"7493","Ramphocinclus brachyurus"
"7494","Ramphotrigon ruficauda"
"7495","Ramsayornis fasciatus"
"7496","Larus ichthyaetus"
"7497","Regulus madeirensis"
"7498","Rhabdornis grandis"
"7499","Rhabdornis mystacalis"
"7500","Rhegmatorhina cristata"
"7501","Rhegmatorhina gymnops"
"7502","Rhegmatorhina melanosticta"
"7503","Rhipidura brachyrhyncha"
"7504","Rhinocrypta lanceolata"
"7505","Rhipidura albolimbata"
"7506","Rhipidura atra"
"7507","Rhipidura aureola"
"7508","Rhipidura dahli"
"7509","Rhipidura dedemi"
"7510","Caprimulgus donaldsoni"
"7511","Rhipidura fuscorufa"
"7512","Rhipidura euryura"
"7513","Caprimulgus europaeus"
"7514","Rhipidura kubaryi"
"7515","Rhipidura lepida"
"7516","Rhipidura leucothorax"
"7517","Rhipidura maculipectus"
"7518","Rhipidura malaitae"
"7519","Rhipidura nebulosa"
"7520","Rhipidura nigrocinnamomea"
"7521","Rhipidura semirubra"
"7522","Rhipidura superflua"
"7523","Kleinothraupis calophrys"
"7524","Rhipidura opistherythra"
"7525","Rhipidura perlata"
"7526","Rhipidura phasiana"
"7527","Rhodopechys alienus"
"7528","Rhodopechys sanguineus"
"7529","Chalcostigma heteropogon"
"7530","Rhipidura phoenicura"
"7531","Rhipidura rennelliana"
"7532","Rhipidura threnothorax"
"7533","Rhopornis ardesiacus"
"7534","Calidris himantopus"
"7535","Rhodacanthis flaviceps"
"7536","Rhodacanthis palmeri"
"7537","Calidris minutilla"
"7538","Rhodophoneus cruentus"
"7539","Rhodospingus cruentus"
"7540","Saltator atriceps"
"7541","Rhynchocyclus fulvipectus"
"7542","Rhynchocyclus pacificus"
"7543","Rhynchospiza stolzmanni"
"7544","Rhynchostruthus louisae"
"7545","Calidris pugnax"
"7546","Rhynchostruthus socotranus"
"7547","Napothera pasquieri"
"7548","Erythropitta dohertyi"
"7549","Riparia congica"
"7550","Robsonius sorsogonensis"
"7551","Rowettia goughensis"
"7552","Rukia longirostra"
"7553","Rukia ruki"
"7554","Rupicola peruvianus"
"7555","Rupicola rupicola"
"7556","Sakesphorus luctuosus"
"7557","Satrapa icterophrys"
"7558","Hydrornis elliotii"
"7559","Saltator albicollis"
"7560","Saltator aurantiirostris"
"7561","Saltator grossus"
"7562","Saltator maxillosus"
"7563","Saltator maximus"
"7564","Saxicola caprata"
"7565","Saxicola gutturalis"
"7566","Hydrornis guajanus"
"7567","Sapayoa aenigma"
"7568","Cyornis colonus"
"7569","Sigelus silens"
"7570","Sarcops calvus"
"7571","Saxicola jerdoni"
"7572","Saxicola leucurus"
"7573","Malacoptila rufa"
"7574","Saxicola tectes"
"7575","Scelorchilus rubecula"
"7576","Schetba rufa"
"7577","Schiffornis virescens"
"7578","Catriscus brevirostris"
"7579","Sclateria naevia"
"7580","Sclerurus guatemalensis"
"7581","Scytalopus affinis"
"7582","Scytalopus femoralis"
"7583","Scytalopus simonsi"
"7584","Scytalopus atratus"
"7585","Scytalopus bolivianus"
"7586","Scytalopus fuscus"
"7587","Larus hartlaubii"
"7588","Scytalopus magellanicus"
